age,age_can_class,job,marital,education_lvl,education,default,housing,loan,contact,quarter,month,day_of_week,campaign,previous,contact_var,was_contacted,pweek,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
57,0,3,0,0,0,1,1,0,1,3,8,3,1,0,1,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
32,0,2,0,3,6,0,1,0,1,3,8,3,1,0,1,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
31,0,4,0,3,6,0,0,0,1,3,8,3,1,0,1,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
50,0,3,0,0,3,0,0,0,1,3,8,3,1,0,1,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
57,0,0,0,0,0,0,0,0,1,3,8,3,1,0,1,0,0,0,1.4,93.444,-36.1,4.964,5228.1,1
30,0,4,1,2,4,0,0,0,1,3,8,3,6,0,6,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
37,0,2,1,3,6,0,0,1,1,3,8,3,2,0,2,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
29,0,2,1,3,6,0,1,0,1,3,8,3,2,0,2,0,0,0,1.4,93.444,-36.1,4.964,5228.1,1
53,0,3,0,0,0,0,1,0,1,3,8,3,2,0,2,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
46,0,3,0,0,0,0,0,1,1,3,8,3,8,0,8,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
49,0,4,0,3,6,0,1,0,1,3,8,3,2,0,2,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
31,0,2,0,3,6,0,0,0,1,3,8,3,1,0,1,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
30,0,2,1,3,6,0,0,0,1,3,8,3,1,0,1,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
47,0,4,0,2,4,0,1,0,1,3,8,3,2,0,2,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
42,0,4,0,2,4,1,0,0,1,3,8,3,2,0,2,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
30,0,2,1,3,6,0,1,0,1,3,8,3,1,0,1,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
33,0,2,1,2,4,0,1,0,1,3,8,3,1,0,1,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
48,0,3,0,0,3,0,1,0,1,3,8,3,2,0,2,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
30,0,3,1,0,3,0,0,0,1,3,8,3,1,0,1,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
50,0,3,0,0,0,1,0,0,1,3,8,3,2,0,2,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
32,0,2,2,3,6,0,0,0,1,3,8,3,2,0,2,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
40,0,4,1,2,4,0,0,0,1,3,8,3,2,0,2,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
31,0,2,0,3,6,0,0,0,1,3,8,3,1,0,1,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
43,0,6,0,3,6,0,1,0,1,3,8,3,1,0,1,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
43,0,6,0,3,6,0,0,0,1,3,8,3,1,0,1,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
31,0,2,1,3,6,0,1,0,1,3,8,3,2,0,2,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
43,0,6,0,3,6,0,0,0,1,3,8,3,2,0,2,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
43,0,6,0,3,6,0,1,0,1,3,8,3,1,0,1,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
31,0,4,1,3,6,1,1,0,1,3,8,3,1,0,1,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
44,0,4,1,2,4,0,1,0,1,3,8,3,1,0,1,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
53,0,2,0,3,6,0,0,0,1,3,8,3,1,0,1,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
57,0,1,0,2,4,0,1,0,1,3,8,3,3,0,3,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
53,0,2,0,3,6,0,0,0,1,3,8,3,1,0,1,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
44,0,3,0,0,0,1,1,0,1,3,8,3,1,0,1,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
36,0,4,1,3,6,0,1,0,1,3,8,3,1,0,1,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
53,0,2,0,3,6,0,1,1,1,3,8,3,1,0,1,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
45,0,6,0,3,6,0,1,0,1,3,8,3,2,0,2,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
30,0,2,0,3,6,0,0,0,0,3,8,3,3,0,3,0,0,0,1.4,93.444,-36.1,4.964,5228.1,1
60,0,5,0,3,6,0,0,0,1,3,8,3,2,0,2,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
48,0,2,0,1,1,0,0,0,1,3,8,3,2,0,2,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
30,0,2,1,3,6,0,1,0,1,3,8,3,2,0,2,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
47,0,4,0,2,4,0,1,0,1,3,8,3,1,0,1,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
51,0,2,0,3,6,0,1,0,1,3,8,3,1,0,1,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
30,0,4,1,3,6,0,1,0,1,3,8,3,1,0,1,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
32,0,4,1,3,6,0,1,0,1,3,8,3,13,0,13,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
36,0,3,1,1,1,0,0,0,1,3,8,3,2,0,2,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
35,0,6,0,3,6,0,2,2,1,3,8,3,1,0,1,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
57,0,1,2,1,1,1,0,0,1,3,8,3,1,0,1,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
32,0,2,1,3,6,0,0,0,1,3,8,3,1,0,1,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
45,0,1,0,1,1,1,1,0,1,3,8,3,2,0,2,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
33,0,6,0,3,6,0,1,0,1,3,8,3,3,0,3,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
50,0,4,2,2,4,1,0,0,1,3,8,3,1,0,1,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
31,0,2,1,3,6,1,1,0,1,3,8,3,1,0,1,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
29,0,4,1,2,4,0,0,0,1,3,8,3,1,0,1,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
48,0,4,2,2,4,1,1,0,1,3,8,3,1,0,1,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
30,0,4,1,2,4,0,1,0,1,3,8,3,5,0,5,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
31,0,7,0,3,6,0,1,0,1,3,8,3,9,0,9,0,0,0,1.4,93.444,-36.1,4.964,5228.1,1
36,0,4,1,3,6,0,2,2,1,3,8,3,2,0,2,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
29,0,4,1,3,6,0,0,0,1,3,8,3,1,0,1,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
31,0,4,0,3,6,0,0,0,1,3,8,3,1,0,1,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
29,0,4,1,3,6,0,0,0,1,3,8,3,1,0,1,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
39,0,2,1,3,6,1,1,0,1,3,8,3,1,0,1,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
37,0,4,0,2,4,0,1,0,1,3,8,3,2,0,2,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
29,0,4,1,2,4,0,1,0,1,3,8,3,1,0,1,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
43,0,6,0,3,6,0,0,0,1,3,8,3,2,0,2,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
32,0,2,1,3,6,0,0,0,1,3,8,3,2,0,2,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
38,0,6,0,1,1,0,0,0,1,3,8,3,3,0,3,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
31,0,4,0,1,1,0,1,0,1,3,8,3,2,0,2,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
32,0,4,0,3,6,1,0,0,1,3,8,3,2,0,2,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
32,0,2,1,3,6,0,1,1,1,3,8,3,2,0,2,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
48,0,3,0,0,3,0,0,1,1,3,8,3,2,0,2,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
30,0,2,0,3,6,0,1,1,1,3,8,3,6,0,6,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
37,0,2,0,3,6,0,1,0,1,3,8,3,2,0,2,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
40,0,4,0,3,6,0,1,0,1,3,8,3,2,0,2,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
37,0,4,0,1,1,0,1,0,1,3,8,3,2,0,2,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
41,0,2,2,3,6,0,1,0,1,3,8,3,5,0,5,0,0,0,1.4,93.444,-36.1,4.964,5228.1,1
35,0,4,1,2,4,0,1,0,1,3,8,3,6,0,6,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
51,0,4,1,2,4,0,0,0,1,3,8,3,1,0,1,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
54,0,2,0,3,6,1,0,0,1,3,8,3,1,0,1,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
36,0,2,0,3,6,0,1,0,1,3,8,3,2,0,2,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
43,0,4,0,2,4,0,1,1,1,3,8,3,5,0,5,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
53,0,2,0,3,6,0,0,0,1,3,8,3,1,0,1,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
53,0,2,0,3,6,0,0,0,1,3,8,3,3,0,3,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
36,0,4,0,3,6,0,0,1,1,3,8,3,2,0,2,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
37,0,4,1,3,6,0,1,0,1,3,8,3,3,0,3,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
29,0,4,0,3,6,0,1,1,1,3,8,3,2,0,2,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
31,0,4,0,3,6,0,2,2,1,3,8,3,2,0,2,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
43,0,6,0,3,6,0,0,0,1,3,8,3,2,0,2,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
33,0,2,2,3,6,0,0,0,1,3,8,3,2,0,2,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
59,0,6,0,3,6,0,1,0,1,3,8,3,1,0,1,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
58,0,2,2,2,4,0,0,0,1,3,8,3,2,0,2,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
59,0,6,0,3,6,0,1,0,1,3,8,3,1,0,1,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
59,0,6,0,3,6,0,0,0,1,3,8,3,1,0,1,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
36,0,4,0,2,4,0,0,0,1,3,8,3,1,0,1,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
36,0,4,0,2,4,0,1,0,1,3,8,3,1,0,1,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
41,0,2,2,3,6,0,1,0,1,3,8,3,2,0,2,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
45,0,6,0,3,6,0,1,0,1,3,8,3,2,0,2,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
36,0,0,1,3,6,0,0,1,1,3,8,3,2,0,2,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
29,0,2,1,3,6,0,0,1,1,3,8,3,2,0,2,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
42,0,4,0,2,4,1,0,0,1,3,8,3,2,0,2,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
31,0,4,0,3,6,0,1,0,1,3,8,3,2,0,2,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
34,0,2,0,3,6,0,0,1,1,3,8,3,11,0,11,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
55,0,1,0,0,0,0,1,0,1,3,8,3,2,0,2,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
32,0,2,2,3,6,0,0,1,1,3,8,3,2,0,2,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
56,0,2,0,3,6,0,1,0,1,3,8,3,5,0,5,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
34,0,4,1,3,6,0,1,0,1,3,8,3,1,0,1,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
34,0,4,1,3,6,0,1,0,1,3,8,3,1,0,1,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
34,0,4,1,3,6,0,1,0,1,3,8,3,1,0,1,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
41,0,2,2,3,6,0,1,0,1,3,8,3,4,0,4,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
36,0,2,1,3,6,0,1,0,1,3,8,3,3,0,3,0,0,0,1.4,93.444,-36.1,4.964,5228.1,1
39,0,4,0,2,4,1,1,0,1,3,8,3,1,0,1,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
52,0,3,0,0,3,0,2,2,1,3,8,3,2,0,2,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
46,0,3,0,0,0,0,0,0,1,3,8,3,1,0,1,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
35,0,4,1,3,6,0,1,0,1,3,8,3,1,0,1,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
35,0,4,1,3,6,0,0,0,1,3,8,3,1,0,1,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
44,0,3,0,0,3,0,0,0,1,3,8,3,1,0,1,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
29,0,2,0,3,6,0,1,0,1,3,8,3,1,0,1,0,0,0,1.4,93.444,-36.1,4.964,5228.1,1
35,0,4,1,3,6,0,0,1,1,3,8,3,1,0,1,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
30,0,4,0,3,6,0,0,1,1,3,8,3,1,0,1,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
30,0,2,1,3,6,0,0,1,1,3,8,3,2,0,2,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
29,0,4,1,3,6,0,0,0,1,3,8,3,2,0,2,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
30,0,4,0,3,6,0,1,0,1,3,8,3,1,0,1,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
36,0,4,0,2,4,0,0,0,1,3,8,3,1,0,1,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
29,0,4,1,1,1,1,0,0,1,3,8,3,3,0,3,0,0,0,1.4,93.444,-36.1,4.964,5228.1,1
31,0,4,1,3,6,1,0,0,1,3,8,3,2,0,2,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
36,0,4,0,2,4,0,1,0,1,3,8,3,1,0,1,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
40,0,2,2,3,6,1,1,0,1,3,8,3,1,0,1,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
53,0,2,0,1,1,0,0,0,1,3,8,3,1,0,1,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
30,0,4,1,2,4,0,0,1,1,3,8,3,3,0,3,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
41,0,4,2,2,4,0,1,0,1,3,8,3,1,0,1,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
34,0,10,0,0,3,1,1,0,1,3,8,3,10,0,10,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
53,0,2,0,1,1,0,0,0,1,3,8,3,1,0,1,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
32,0,2,0,3,6,0,0,1,1,3,8,3,1,0,1,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
29,0,2,1,3,6,0,1,1,1,3,8,3,5,0,5,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
34,0,2,0,3,6,0,0,0,1,3,8,3,3,0,3,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
57,0,3,0,0,0,0,0,0,1,3,8,3,3,0,3,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
31,0,4,0,3,6,1,0,0,1,3,8,3,2,0,2,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
43,0,2,2,3,6,0,0,1,1,3,8,3,3,0,3,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
32,0,2,1,3,6,0,0,0,1,3,8,3,3,0,3,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
48,0,3,0,0,3,1,0,0,1,3,8,3,2,0,2,0,0,0,1.4,93.444,-36.1,4.964,5228.1,1
37,0,2,0,3,6,0,1,0,1,3,8,3,3,0,3,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
47,0,0,2,0,3,0,1,0,1,3,8,3,2,0,2,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
56,0,5,0,0,0,1,0,0,1,3,8,3,2,0,2,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
45,0,3,0,0,0,1,1,0,1,3,8,3,6,0,6,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
46,0,8,0,3,6,0,0,0,1,3,8,3,3,0,3,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
47,0,4,0,2,4,0,1,0,1,3,8,3,3,0,3,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
32,0,8,0,1,1,0,1,0,1,3,8,3,3,0,3,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
33,0,4,0,1,1,0,1,0,1,3,8,3,1,0,1,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
48,0,1,0,1,1,0,1,0,1,3,8,3,1,0,1,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
43,0,2,0,3,6,0,0,1,1,3,8,3,1,0,1,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
43,0,2,0,3,6,0,0,0,1,3,8,3,1,0,1,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
35,0,6,0,3,6,1,1,1,1,3,8,3,7,0,7,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
39,0,0,0,0,0,0,0,0,1,3,8,3,2,0,2,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
56,0,5,0,0,0,1,0,0,1,3,8,3,4,0,4,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
32,0,2,0,3,6,0,1,0,1,3,8,3,3,0,3,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
50,0,2,0,3,6,0,0,1,1,3,8,3,4,0,4,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
34,0,4,0,1,1,0,1,0,1,3,8,3,3,0,3,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
55,0,3,0,2,4,0,1,0,1,3,8,3,3,0,3,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
31,0,4,0,3,6,1,0,0,1,3,8,3,3,0,3,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
45,0,7,0,0,3,0,1,0,1,3,8,3,4,0,4,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
54,0,2,0,3,6,0,0,0,1,3,8,3,5,0,5,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
45,0,4,2,2,4,1,2,2,1,3,8,3,3,0,3,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
46,0,8,0,3,6,0,1,0,1,3,8,3,3,0,3,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
41,0,4,0,2,4,0,1,0,1,3,8,3,4,0,4,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
36,0,2,0,3,6,0,1,0,1,3,8,3,3,0,3,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
50,0,2,0,3,6,0,0,0,0,3,8,3,12,0,12,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
32,0,4,0,2,4,0,0,0,1,3,8,3,4,0,4,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
56,0,5,0,0,0,1,0,0,1,3,8,3,2,0,2,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
29,0,4,1,3,6,0,0,0,1,3,8,3,6,0,6,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
36,0,4,0,1,1,0,1,0,1,3,8,3,3,0,3,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
59,0,5,0,1,1,0,1,0,1,3,8,3,5,0,5,0,0,0,1.4,93.444,-36.1,4.964,5228.1,1
31,0,7,0,3,6,0,0,0,1,3,8,3,3,0,3,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
35,0,4,1,2,4,0,1,1,1,3,8,3,4,0,4,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
55,0,1,0,0,3,0,0,0,1,3,8,3,13,0,13,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
31,0,4,1,1,1,0,1,1,1,3,8,3,3,0,3,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
51,0,2,0,3,6,0,1,0,1,3,8,3,3,0,3,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
48,0,1,0,1,1,0,0,0,1,3,8,3,2,0,2,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
31,0,4,1,3,6,0,0,0,1,3,8,3,3,0,3,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
42,0,2,0,3,6,0,0,0,1,3,8,3,6,0,6,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
30,0,0,0,3,6,0,1,0,1,3,8,3,4,0,4,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
30,0,2,0,3,6,0,1,1,1,3,8,3,3,0,3,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
34,0,2,1,3,6,0,1,0,1,3,8,3,3,0,3,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
33,0,2,0,3,6,0,1,0,1,3,8,3,3,0,3,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
46,0,1,0,0,3,1,1,1,1,3,8,3,4,0,4,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
53,0,2,2,3,6,0,1,0,1,3,8,3,4,0,4,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
48,0,1,0,1,1,0,1,0,1,3,8,3,2,0,2,0,0,0,1.4,93.444,-36.1,4.964,5228.1,1
30,0,2,0,3,6,0,0,0,1,3,8,3,2,0,2,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
52,0,2,1,3,6,1,2,2,1,3,8,3,3,0,3,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
55,0,1,0,0,5,1,1,0,1,3,8,3,3,0,3,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
42,0,2,0,3,6,0,1,0,1,3,8,3,8,0,8,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
53,0,2,0,1,1,0,0,1,1,3,8,3,3,0,3,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
56,0,8,0,0,3,0,1,0,0,3,8,3,7,0,7,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
36,0,2,0,3,6,0,1,0,1,3,8,3,3,0,3,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
36,0,4,1,3,6,0,0,0,1,3,8,3,2,0,2,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
52,0,4,0,1,1,0,0,1,1,3,8,3,3,0,3,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
49,0,2,0,3,6,0,0,0,1,3,8,3,3,0,3,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
49,0,4,0,2,4,0,0,0,1,3,8,3,3,0,3,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
36,0,2,1,3,6,0,0,0,1,3,8,3,3,0,3,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
45,0,0,0,0,0,0,0,0,1,3,8,3,5,0,5,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
29,0,2,1,3,6,0,1,0,1,3,8,3,3,0,3,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
31,0,7,0,3,6,0,0,0,1,3,8,3,3,0,3,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
34,0,4,0,1,1,0,1,0,1,3,8,3,3,0,3,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
44,0,4,2,2,4,1,0,0,1,3,8,3,2,0,2,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
47,0,2,2,3,6,0,0,0,1,3,8,3,3,0,3,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
58,0,5,0,0,0,0,1,0,1,3,8,3,3,0,3,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
34,0,2,0,3,6,0,0,0,1,3,8,3,2,0,2,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
37,0,8,0,2,4,0,1,0,1,3,8,3,3,0,3,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
43,0,2,0,3,6,0,1,0,1,3,8,3,8,0,8,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
30,0,0,0,3,6,0,1,0,1,3,8,3,7,0,7,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
46,0,1,0,0,3,1,1,0,1,3,8,3,4,0,4,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
30,0,4,0,3,6,0,1,1,1,3,8,3,4,0,4,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
45,0,3,0,1,1,0,0,0,1,3,8,3,6,0,6,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
30,0,4,1,2,4,1,1,0,1,3,8,3,9,0,9,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
56,0,5,0,0,0,1,0,1,1,3,8,3,4,0,4,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
29,0,4,1,2,4,0,1,1,1,3,8,3,3,0,3,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
30,0,4,1,2,4,0,1,0,1,3,8,3,4,0,4,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
29,0,2,1,3,6,0,1,1,1,3,8,3,3,0,3,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
31,0,2,1,3,6,0,1,0,1,3,8,3,3,0,3,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
49,0,3,2,0,0,0,0,0,1,3,8,3,3,0,3,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
58,0,5,0,2,4,0,0,0,1,3,8,3,7,0,7,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
54,0,3,0,0,5,0,1,0,1,3,8,3,3,0,3,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
55,0,2,0,3,6,1,0,0,1,3,8,3,6,0,6,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
30,0,2,0,3,6,0,1,1,1,3,8,3,2,0,2,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
31,0,4,0,3,6,1,1,0,1,3,8,3,3,0,3,0,0,0,1.4,93.444,-36.1,4.964,5228.1,0
